Y1,Y2,Y3
-21.627163514981806,-10.981834258938521,8.708623654834891
3.665794734387723,1.1084352017116554,-6.260156776637201
-1.3968432747083157,4.630814679493733,-18.62917437076163
-9.317017134013632,4.807931013545711,0.6701589783324855
13.058318806918503,-12.249431730528443,16.914676259209305
-3.3359751012419196,-6.318823672050127,-2.142265186057681
-8.064313061713815,-5.882996292918959,7.476795058851645
-1.0413364715359263,0.7580499235587044,1.3525708211603167
-11.408405616471667,-7.593925143656083,22.462089758861133
8.671482487174405,14.426142378287548,-21.79238148329514
12.767087252161337,0.3155737720895315,-2.3879901804925745
10.075189255876506,-1.472356896773503,-19.44059098799258
0.5988283131584194,4.571398052043001,2.3078203751186557
-0.309129655417166,-14.568187142855347,-8.951725453807422
16.770603270303482,10.470827443376827,8.492879123753937
-6.276286232512589,6.803987605353493,-0.2234116905810115
7.0673158797814795,-7.114307733917616,-0.6367071703572085
-3.8905169740276784,12.1138472128879,-4.344593735044113
5.7068206647183555,-4.228571895428518,-9.129484033065705
0.8818402733704157,13.384774135640345,-11.02834500754479
23.95963978167645,-8.832240993585755,13.71120420947113
13.897035346187876,4.2351650546195065,-7.9756106504480915
12.018962668782656,4.4137513750514135,2.0200380628835193
-14.232622066971865,13.677189799360296,-8.552945388573237
2.70540668388871,-4.4631267603578815,4.8373095620192625
-2.483288815888257,9.106291237358805,-19.118450022531388
7.381037344687702,14.04830065098186,-13.085094555441742
-5.1992433392415505,3.997747750453233,-5.5483300322894795
-5.893132334612527,0.43389256129921183,-9.135552514697508
3.5482823504292464,-16.61789386571602,10.169870514066927
3.2334643257807514,12.967894507754332,-13.43770455301333
14.003134859134976,-13.981190896466206,19.129046273712305
17.132285501062714,4.3529736834358115,-16.641125397733624
12.793992412808558,-20.133369509813235,17.40051975595337
-16.118611104125915,16.25451217374351,3.233174460351533
5.7031945914150315,5.547812220109241,-4.0922181326179965
22.27765454075986,-22.266503741638076,30.930233562031503
2.438252485503224,-18.267256278851256,11.443899199764935
20.33526058449491,-11.592079626588639,6.743595362294472
1.9779490543167202,-4.034675858321135,-9.278152975409293
-0.27578055714593575,7.628530051264737,-2.085618907075626
-1.0813688224865012,-0.09434102087739911,-3.8820412885745155
8.672588315363505,4.674707921051409,-15.670731639591716
-12.45372567615476,1.0634147338068844,-5.010574175322464
0.337146163464375,11.619286254903328,-16.5878310832664
-4.554026655537283,-5.435937428419155,15.305466326747931
3.7552345037798687,-7.127389638608033,14.103817452778639
6.25201724679614,3.2256405249852174,-10.149664974263269
-20.298844847503673,18.84322009227349,-24.480800585542397
-9.691536189816958,-3.9241842846971395,4.796874499963693
3.6810488342530197,13.149498165249303,-17.65661566752135
-1.3683346188859722,-4.621031509099904,31.08268084432911
2.6359080832357327,1.7857058188158397,-9.241090656358129
10.317261464903314,-6.9584524320210654,-1.8723666477126777
6.187835639160028,3.48582752122066,-0.13878584082703194
13.314719148577025,-10.939377755854295,-2.4399580063484656
-4.331543334018155,0.44972103413720144,5.811531679014041
6.4487355493023495,-7.160313603758454,-11.057895444613717
16.560342779891528,-2.2916807154531496,8.931625298157625
-7.398270655610526,-5.850079173221898,-1.2417479584865694
-1.2005312472248828,-7.816418968956557,22.635786578617058
-3.0920040836490785,16.0913031929812,-2.3622332181722356
-2.4026842646579176,2.5976387281238096,-0.8890666903718332
16.716829765195833,11.397232521137681,-2.0268949425423113
-9.060598863717509,-15.272780614171777,5.12283905071079
4.72279892941958,-16.817704162775243,33.228398068994565
14.483390159498207,-3.6519786810574484,-1.8276082735101111
-1.6315316414704997,-1.4924499751424318,-7.376267762216193
3.0374191778894,2.8792605618657348,19.799931715482867
-12.691426638155638,-4.341036395167325,9.71388795771272
-13.341644497562523,22.256441269369294,-9.808371824338675
15.510828494625844,7.843995376207387,-15.769739787251574
-11.34812216834566,1.7333285477575298,-11.2681865906283
-8.384358833672731,-10.100886450425987,12.036610181105846
-19.485515557914567,-14.049993665196713,18.374617146526916
0.42890267496015505,5.1916215301169215,-22.409301438587722
12.821797217441421,4.457814227724411,2.9724621033483114
-11.74510506125826,-0.4721640362812505,-3.5186711546948604
-4.319287872631108,13.557301321402615,-22.232484215033203
5.758084864432875,1.588261709415887,15.702878649167568
-5.2867470716443945,6.190408867216461,-3.6358808582503244
-13.978789546875104,5.401961506681308,3.359434388913453
18.64791452262957,-10.558520780455607,26.187854279390407
-14.60555742440475,9.982090534385508,-19.307995222849083
-2.5411307971383748,4.868180853877612,-19.03679837880715
4.859944587388594,-2.1090495515718617,6.6586340776697135
-7.820398947574934,1.550184746741445,-8.436113801885604
9.118420602020517,4.1727246140160315,2.446470088400715
18.787694165036136,-11.319260286575108,25.09906367997198
18.761021611658396,-17.76308532421315,36.485860918600565
16.56910889034708,6.011511798309144,-10.672434632637227
17.638769866944596,-10.352106711581069,12.672802975725226
8.405131624917134,-8.654399922549713,20.04525788895527
-9.88506171780868,-13.812468321465747,26.654400206837327
14.937743010986818,-10.470343906359673,20.932975541460667
-3.086134635585081,6.407700945207919,-13.931637380969223
1.3098066447104553,2.8404057938435825,-9.462072204393523
3.6653276076274546,8.059296524796984,-22.524848590487778
4.441849110130987,-12.790195845351022,17.693678306206632
-20.002124474951998,7.795590640202733,-7.0896243374746595
-9.517353335808878,25.546343819157336,-40.106452793474695
-5.646201042664167,-8.138564024594988,33.81753778276486
5.533748494517543,-12.360016875506403,40.163857255066326
5.40189168381089,-5.348476267829114,3.5216231711352
-12.470370434086139,6.50720946126805,-15.646252018533426
25.171327890739843,-12.370140884334143,31.08961288774101
4.597682274546059,0.9945940939945448,-17.907460656350107
13.360169810122473,-9.841024448935284,6.6480280911091345
-12.29385395490216,-2.226807391525824,-2.191679534431702
12.774735988494566,-18.409159446944827,53.78885727304884
1.3747896759849243,11.60022726871831,-24.249749640857342
-9.19672933504735,10.764048212896014,-29.266949697691036
2.392804029907647,-6.013865331733655,11.253426941378212
3.475702845455525,-0.0803875625323105,7.2448037755509445
6.05928893940013,-5.958484802786807,18.94762104003953
1.7037788344250469,-6.53874686754167,13.645091672261335
2.2054962455951688,1.6413029259979819,-3.692976865186913
-0.7508645456813337,-16.477324064075756,51.874396644196736
-3.637395275622069,1.468084499756607,8.143233948766007
18.068758720068825,-38.239250422223016,102.16699702857008
-4.836067210619604,-14.181773059861658,46.82704636876661
-3.542789811612564,9.875172785991154,-33.17656764104688
-8.027251450452242,8.988698331484937,-23.643210537980522
10.593049905422287,-17.30992976727195,43.612764284646566
-6.939079345034725,15.07485283856148,-35.97141513650564
0.01599251692205944,0.03229994514681689,10.564122965577017
4.867830801844224,-2.1456630067769744,7.621989966501325
-2.801566643271903,-12.011963004707352,22.354136482099157
-14.721711059408223,22.14807146572564,-33.92859772095632
-4.225204926133932,10.519504953704594,-15.931643823993058
-7.6425759781553255,14.390894615742821,-39.71828621905512
0.6648213015860027,3.7112315469632935,-20.875488461777117
12.984077913030028,-15.945853618371693,40.63653780384276
24.55412419046428,-23.225211187122085,44.74408892078279
0.7636362535755731,9.31654724286177,-3.326896913808575
3.603356158092747,-20.53215490656589,48.21327277117202
20.035596230094963,-2.286811253048633,11.0832772320323
-16.449418893646108,5.840944365780128,-22.133391101245863
-1.0673278847854264,-19.312111364402487,36.64256313691813
-4.579260620714394,11.68012750051934,-27.536603715366475
5.531130214520649,7.38837998398918,-22.1690430898406
10.0438493206403,-1.8402279809176427,11.505573974327476
10.34295798483327,-0.24437572045124867,13.478400134994475
0.7720123431847512,-6.656569307421689,30.197219375361577
-2.9243241630979053,1.2962446786050532,-2.598928474307372
