Y1,Y2,Y3
0.0,0.0,0.0
-0.3021761823422383,0.19256632576466726,-0.14851051071087043
-0.1863350977697557,-0.03837416903992813,-0.3504093891095521
0.2247988566462446,0.24979771086828872,0.013100616418598837
0.9113732916859891,0.29203476650555515,-0.11916357812477808
0.1679246419338207,0.03636993381088923,-0.0757349398692458
0.22206753733116225,0.6456039147277627,-0.027683075177677034
0.019513172512016272,0.29292629907110346,0.379129999157221
-0.2678868041502263,0.142234443531821,-0.2431444333581772
-0.1936806850753702,-0.10129974515685308,-0.2161966411835431
-0.22664952501692176,0.0998080280013762,0.3684515763233162
-0.28232634445259625,-0.19873961488115624,-0.07754527446938464
-0.09477078774298756,-0.017770455731066184,0.11293555590133064
-0.19628689827543538,-0.3198974248744103,0.08346097386613893
0.04710865864928378,-0.12976767492645064,-0.1425944358702055
0.1717279008473039,-0.406946526705972,-0.35222126708682727
0.05735994423425,0.26869220044175346,-0.1613505443314186
-0.041112458812201644,-0.15520216489522218,0.04593667173639801
0.13899056098838655,0.044070421340723066,0.003893635725671793
-0.3240880677752109,0.8391927731325184,0.12172202807655746
0.17905680258524448,-0.2974829736478179,0.5960779191360978
-0.09546308915463231,0.5151768079262888,-0.16065899953704116
-0.088240952943374,0.3486441050441423,0.017476997964899765
-0.2632896256284329,-0.21492421048606564,0.11645810531650098
0.08218232252852069,-0.4902229517722728,0.08317420926821995
-0.09414042128698141,0.1789919049042022,-0.9533414362993129
-0.15783105092638963,0.6607016764947029,0.3681839978782849
-0.06913160276008634,-0.06903466482337954,0.3593228921974907
-0.007486780190608529,-0.07521140608152874,-0.1917799527539689
0.22048657015559703,-0.3031959689123483,-0.043718105232902746
-0.22905630275910416,0.4217238870146293,0.11287878326865856
0.6067395746345645,-0.23709786466941396,0.4139844944644687
-0.8078168729236683,0.36203333118354136,-0.2332339232812504
0.13101231711071706,-0.5139621646885151,0.16947918678394142
0.04140856715292281,-0.1986337397290342,-0.46491622514516795
-0.22943275992659912,-0.32784640107009705,-0.04218114000191241
0.04751321145559308,-0.39024221236119233,-0.07612226122305996
0.26872326037027244,-0.01303284719585681,0.17395032548760814
0.08724675506819844,0.088332514620127,0.5027468198457841
-0.12084049254418773,0.2077786535908461,0.48923735908948673
-0.21408631775095038,-0.5249709480343417,0.2001555640824199
-0.19422856826095852,0.17486720285235505,-0.8893120904167648
-0.13484564943864769,0.14010357496331463,0.4606716243813427
-0.39804036334027915,-0.43884155219590665,0.4467670216843739
-0.6182488280692006,-0.4972021590202589,-0.19389487656425075
0.020319939766167316,-0.8956590797820652,-0.6866221356729674
-0.03594961192703622,-0.40004308211831646,-0.048869065841153136
0.3203054381184564,0.3326588515435577,0.07890071978092189
0.1876343485750627,0.7052711652160143,0.06015484114649933
0.9060633061588329,0.3101794123351746,0.25601382962786484
0.25696972463850454,0.6272734628662417,0.11715923144359922
-0.21565455036009504,0.3240163785007924,0.6441798738277447
0.36676629909800074,-0.1399593245266723,-0.452005869024579
0.05288370633584902,0.9620279438047052,0.009991980757278425
-0.4966978641488525,0.23046304780547933,0.7610409279904135
0.09152566735598384,-0.8455995605478006,0.1633353456755068
-0.014594861549067346,0.36485873740671954,-0.4231227580253766
-0.09015989785376145,-0.33413858253449547,0.5542090955770347
0.44410097090500333,-0.511834090729596,-0.23207122299881158
-0.18276669266069895,0.8647814911217645,0.5066559338567184
-0.3048481492358936,0.14307876651079704,0.6639549188335923
-0.384566512848433,-0.8487880483775047,-0.4975333738354847
0.2179053515971179,-0.2106941179782521,-0.6359918749906863
0.06211113953595547,-0.07634225239501485,-0.5736419610311879
0.18344800563524494,0.24342576946761993,-0.21886071737227342
-0.027023083201863266,0.07467526585878156,-0.11121327335768066
0.7511205079168792,-0.17824064196860212,0.27281063418607726
-0.08012532713111048,1.3007664553907592,-0.05249813366173173
0.4105723147406754,-0.26704253157910146,0.7096629796717333
-0.3923382989162223,0.6347538948048169,0.3602871131716524
-0.21941387016497568,-0.9211203318148906,0.41980755546790466
0.672363494955669,-0.5783703857071316,-1.2117620690882533
-0.3117027173872232,0.836087452336197,-0.6629823516662023
-0.4825257634895594,-0.3584450691881739,1.1500580950914117
-0.2851004025806724,-0.8756168794850036,-0.3634661834190394
-0.2749486715518101,0.00714478016325043,-0.55650033279333
0.4357527381174734,-0.2561900282236136,0.3300280044700002
0.4596729655826066,0.5407487864872731,-0.29823739078843875
-0.02590832374772171,0.7248384713995464,0.18788992108922548
-0.19707390182121118,0.09514787120214195,0.935382453194775
0.43452387294276695,-0.10190003565692002,0.6439305869211054
-0.4133150678371683,0.4553695919300715,0.32746446258247053
0.0750532065234348,-0.971678560766742,0.08708795810609077
-0.5255099000295429,0.625899649555136,-0.8269267527002193
-0.393069216452151,-0.03810634836300053,0.6774708611439832
-0.09253955438071805,-0.506361717051667,-0.27006857888041214
-0.16279159068144444,0.10264372676683756,0.12083635128694348
0.40507115564501855,-0.22777342624049296,-0.12896812568526073
0.11778933683477562,0.5682170738672634,-0.33134022113002426
-0.38661039664198193,-0.12692219921645823,0.5433923058691363
-0.24098999016264716,-0.5047573889289563,0.07790912111249482
0.09267305580033232,-0.33971637190663245,-0.19780211055164648
0.24584033780801634,0.2511012947121143,-0.46337071427516885
-0.31257875131105245,0.7374615894912362,0.38482773263287356
-0.21357800177775274,-0.5607735152482041,0.4191867295692101
-0.11981137614632127,-0.5403620474022661,-0.28903707787503335
0.005886211711646517,-0.5269280106557082,0.10167603179402673
-0.01991498140829491,-0.6097937850336284,-0.6454718366810327
-0.12035121116771158,-0.27493334744977327,-0.5445524603652173
-0.3970341108147459,-0.5754407038223206,-0.0347153388288579
