Y1,Y2,Y3,Y4,Y5
0.0,0.0,0.0,0.0,0.0
-0.31906701879663857,0.22216133517600323,0.07777397760720026,-0.27614920370514107,-0.0786414301438699
-0.17040099147763682,-0.35445102234648795,0.018919863401501952,0.2268856150674156,-0.10898209385290018
-0.06352385329437978,-0.24314326812972778,-0.10352652362137735,0.2311209490339886,-0.12335490137816578
0.6992430014309176,0.3955536884421876,0.21881744353064864,-0.06709482284054831,0.14218136762359712
-0.3935188513578979,-0.4346194183458516,-0.1758710924650397,-0.09636825300455308,0.2996700533715602
0.2048775310437008,0.24056563893158753,0.06597606963185713,-0.12499409074207712,0.06732452515259021
0.04883355002233982,0.1380520736216306,0.22131303596774088,0.20991132450281302,-0.11991884190488293
0.6681834555627493,0.12459048661126483,0.34057147629417733,-0.15080538061292542,-0.026300539182834086
0.8311857113531466,-0.005500588606489193,-0.007810837274241061,0.05106878914274731,-0.5144151388235445
0.4641319817535263,0.11697640888578265,0.11515322183122392,0.3135603366409892,0.03462938642918974
-0.5236240832125563,-0.24234003352204345,-0.26077529775141284,0.0755069570279037,-0.06579415532618524
-0.20839517845668715,-0.05945255640792867,-0.19233146548133873,-0.48993211362823336,-0.02651558607658297
-0.7326708245736846,0.2036578037795269,-0.023591458189645354,-0.2833804742678627,-0.08316351643905674
0.1869491436141042,0.13913039841778596,0.45383336628607596,-0.48559854384963547,0.3710567039772882
0.29856681475071645,-0.16416518171443417,-0.15536553374913983,-0.18436105120368596,0.03770299363426854
0.43658774099111786,-0.4100831012679297,0.07609458982182307,-0.46087098160649315,-0.22999349565830218
0.35343379094811544,-0.7311089570721465,-0.04921221346823048,-0.1565085705098119,0.1538820757865048
-0.25545749845875787,-0.343106090520491,0.18415689585604378,0.2597541749064453,-0.6819682331034527
-0.15469462239175083,0.7757537011248941,0.07900589372600132,-0.45596618891610463,-0.20356336886599408
0.5718491360169464,0.2813674098440444,-0.19490033121005462,-0.08089487105297154,0.4385215357002282
0.42886157246992324,-0.37609182950200915,-0.08689356087592977,0.1932195202550137,-0.07842444769913731
0.46585490241099176,-0.23641936869204294,-0.4045532955475536,0.5883956108785703,0.14045042408001857
-0.6152135486114109,0.2983063225903266,-0.5446675111422188,0.07767883397673972,-0.10283344714629694
-0.20628004546289805,0.5854452325041778,-0.15630235945754037,0.08772552708217524,0.04676542195603245
0.0431368995386423,0.10321643749773084,-0.36059968503867873,-0.36071495396511416,0.8549084685934226
-0.06409217980394126,0.015500386404608948,-0.24635410220132084,-0.3209302349915432,-0.10117464278081138
-0.27765068701107587,-0.525211930047082,-0.07309862975509956,-0.16672275492724947,0.19161918745829842
0.11468094898575787,-0.3670232830090515,-0.2735592291803962,-0.1922804440713452,-0.7142166631220938
-0.43019113436479406,0.03527004243808109,-0.3126463859985089,-0.4481692806118535,-0.37828891609818904
0.07126902375701553,0.22682710395477235,-0.06859165245891265,0.2902031891907644,0.48881024334160317
0.1867697873632667,0.7564560646416666,-0.275728016942538,0.05076758413938189,-0.2549641827083567
-0.21039951351945432,-0.15605809384845729,-0.29262035662483893,-0.010041740213343232,0.38876799991975897
-0.2438921960015959,0.1110863328499201,-0.23715323324703905,0.12491197113330525,-0.535445979161278
0.0751876127498168,0.16351804208618975,-0.41321359384135026,0.08059347159182781,0.1527988878703408
-0.5354220455077717,-0.04255836689209269,-0.03487283860497059,0.11400972293121674,0.45861256827163155
-0.08909958067088143,0.23761997465212265,-0.32194005374836127,0.2760842270541893,-0.4358971833688781
0.3928958540707748,0.24014829300027873,-0.30969502507372176,-0.8720378910512604,0.7215888070482239
0.2606730676279472,-0.35800544013319374,-0.1718398926821403,0.18943021993838616,0.05290280461472367
-0.1560493658142472,-0.3155504189454768,0.9511682080068873,0.5092669959411223,0.09526710086442769
0.46535724423334957,0.4934115866603113,0.4394939747598445,-0.1812762699086366,0.1969275549082983
-0.15264136659608502,-0.8154295255183928,-0.10628129189078328,-0.5210700173480125,0.5654474362720525
-0.06438770577130866,-0.1838931547856879,-0.637317414082536,0.1842748939004913,-0.4148547237882869
-0.3452424982508818,0.1681034503770368,-0.4799587937937711,0.11279997332665233,0.8495156550568177
-0.2316716658824236,0.843235742456943,-0.09150517765679582,0.16870115646254125,0.476067189487159
0.2727378611219272,0.17264591231824303,0.32612573192770683,0.33606926753258326,0.7956141479314074
0.10030070347280182,-0.08304727090041092,0.03256162302374234,-0.15038576224678835,-0.014713457703811605
0.13526594480722365,0.34161327070577346,-0.05732276951195667,-0.3198078348072561,-0.17613980771072857
-0.025115670173762355,-0.6212936572382961,0.11510406944649113,0.3790207908856367,0.5724163034534677
-0.15756489018239606,0.5756625017311086,0.3432283770010923,-0.1364918699581582,-1.1500852759857998
0.05806712020586194,-0.21604743295254217,-0.30491904532561553,-0.7988966835885496,0.7939943660063343
-0.3676405594241841,0.022363205526037613,0.28535750219906525,0.5000843070932894,0.32486995460579937
0.1909636396650108,0.35098889307744374,-0.10116169766087058,-0.0626538598822582,0.1991291430496195
0.023277945806317105,-0.17944839038713953,0.012603555055026083,0.31246992519201877,0.5486185608702607
-0.12693124218667443,-0.33418148250462865,-0.028500421111143193,0.2850343549800487,-0.6033135836938596
-0.32402996562065745,0.057418937164945276,0.03945801582804364,0.5098892357701206,-0.41343444855364797
0.26652142276024227,0.12104662979154353,0.26163629487357987,0.08377119968817198,0.5254825845252603
-0.3293431615400238,0.0870600229979891,0.5433277435685919,0.33194410729646995,-0.09076721586549599
-0.22275907630409986,-0.284758901814934,-0.22377872947564798,-0.593580660987157,-0.36268831776690036
-0.7512654344402356,0.892733604053571,-0.42832468597116996,0.3622826571963777,-0.28998836012836515
-0.17517008910123014,0.22537445452667237,-0.7152728708899563,-0.04202619722590761,-0.08018853426207839
-0.9312049495203095,-0.10023626443535892,-0.5717984429938184,0.08022486114313518,0.13346100981792305
0.21470526315279287,0.5636105088198708,0.5705858408731022,0.17979574192306375,-0.15969506544091108
-0.4027493310134041,0.4529452551685382,-0.03129997993315049,-1.0059533358852915,-0.009646168565322522
0.0829731935353452,-0.18691301571486763,-0.1855400366183212,-0.48082726866417924,-0.1295338718070403
-0.04578154819942943,0.0486711205434466,-0.25771014530966485,0.46418596737479817,-0.8343493967627255
0.2758405382359355,0.15504774374834582,-0.2733992911559787,-0.11480863054573885,0.19881874839480307
0.007651826245060354,-0.07148017381931526,-0.14771258770071927,0.33670947126888773,-0.05677657495606084
-0.19535561270363316,-0.0708735525791142,-0.018711385342946793,0.28111582367987664,0.22893930039431745
0.3567949057754362,-0.3631964152872428,0.23563153688602673,-0.051366637402780614,-0.2443462078730744
0.2820393997130026,0.04570706957555913,-0.7575381061392584,0.4330308223679732,-0.2389188739542506
0.3257312438582837,-0.6472135371124158,0.08069950379772953,-0.07400856493174049,-0.1558651674892065
0.36988476388888536,-0.39410410472646584,-0.49569438067915683,1.1871638216169522,-0.3176201558476348
-0.32005443618979557,-0.24506221645324058,0.31706505965375514,0.5463697317767623,0.3567622429416144
-0.3048386463789926,-0.13764771730908537,0.26216122810815784,-0.06519492505498344,-0.036022442250579184
0.062048373366253615,0.5807970778357151,0.18627870307661618,0.2851919538273161,-0.17334114217742583
0.19266559517506301,0.062393108244934534,-0.18068983090832091,-0.175194843503633,0.04656919560493056
0.521440120271869,-0.37119399396375236,-0.5006102194253533,0.5326281964446318,0.42107503723066825
-0.33729050987454134,-0.4302090613394435,-0.491062713401937,0.3347587680126808,-0.22022874700736986
